Program,ParentProject,Project,StationName,StationCode,SampleDate,CollectionTime,LocationCode,CollectionDepth,UnitCollectionDepth,SampleTypeCode,CollectionReplicate,ResultsReplicate,LabBatch,LabSampleID,MatrixName,MethodName,Analyte,Unit,Result,Observation,MDL,RL,ResultQualCode,QACode,BatchVerification,ComplianceCode,SampleComments,CollectionComments,ResultsComments,BatchComments,EventCode,ProtocolCode,SampleAgency,GroupSamples,CollectionMethodName,TargetLatitude,TargetLongitude,CollectionDeviceDescription,CalibrationDate,PositionWaterColumn,PrepPreservationName,PrepPreservationDate,DigestExtractMethod,DigestExtractDate,AnalysisDate,DilutionFactor,ExpectedValue,LabAgency,SubmittingAgency,SubmissionCode,OccupationMethod,StartingBank,DistanceFromBank,UnitDistanceFromBank,StreamWidth,UnitStreamWidth,StationWaterDepth,UnitStationWaterDepth,HydroMod,HydroModLoc,LocationDetailWQComments,ChannelWidth,UpstreamLength,DownstreamLength,TotalReach,LocationDetailBAComments,county,county_fips,regional_board,rb_number,huc8,huc8_number,huc10,huc10_number,huc12,huc12_number,waterbody_type,SampleID
Surface Water Ambient Monitoring Program,SWAMP RWB9 Monitoring,RWB9 Cyanobacteria 2013,Los Penasquitos Lagoon,906LSPNLG,9/3/2013,12:30:00,AA1,0.1,m,Integrated,1,1,WPCL_L-577-13MCY_B1_W_CYTOX,L-577-13-18,samplewater,"Mekebri, et al., 2009","Microcystin-YR, Particulate",ug/L,,,0.01,0.02,ND,SCR,VAC,Scr,Retrieved SPATT #2,filter paper,,"HT.  Result from re-anal for confirmation.  Cpd hi in LCS/D RPD.  Screening level analysis.  CCV outside control limits.  QAO: LCS HT >3X, verified against method criteria",WQ,SD_Cyano_QAPP_2013,RWQCB9,,Water_Grab,32.93021,-117.2552795,Not Recorded,0000-00-00,Not Applicable,"FieldFiltered, LabFrozen",9/3/2013 0:00,"Mekebri, et al., 2009",11/4/2013,11/5/2013,1,,DFW-WPCL,DFW-WPCL,"A,MD",,,,,,,,,,,,,,,,,San Diego,73,San Diego,9,,,,,Carmel Valley,1.80703E+11,,
Surface Water Ambient Monitoring Program,SWAMP RWB9 Monitoring,RWB9 Cyanobacteria 2013,San Elijo Pond,904SNELPD,9/3/2013,10:30:00,AA1,0.1,m,Integrated,1,1,WPCL_L-577-13MCY_B1_W_CYTOX,L-577-13-13,samplewater,"Mekebri, et al., 2009","Microcystin-YR, Particulate",ug/L,,,0.01,0.02,ND,SCR,VAC,Scr,Retrieved SPATT #2,filter paper; (KR: SCCWRP reported 11:00),,"HT.  Result from re-anal for confirmation.  Cpd hi in LCS/D RPD.  Screening level analysis.  CCV outside control limits.  QAO: LCS HT >3X, verified against method criteria",WQ,SD_Cyano_QAPP_2013,RWQCB9,,Water_Grab,33.002304,-117.2760544,Not Recorded,0000-00-00,Not Applicable,"FieldFiltered, LabFrozen",9/3/2013 0:00,"Mekebri, et al., 2009",11/4/2013,11/5/2013,1,,DFW-WPCL,DFW-WPCL,"A,MD",,,,,,,,,,,,,,,,,San Diego,73,San Diego,9,,,,,Lower Escondido Creek,1.80703E+11,,
Surface Water Ambient Monitoring Program,SWAMP RWB9 Monitoring,RWB9 Cyanobacteria 2013,Mission Bay,90606MISS,9/4/2013,10:30:00,AA1,0.1,m,Integrated,1,1,WPCL_L-577-13MCY_B1_W_CYTOX,L-577-13-16,samplewater,"Mekebri, et al., 2009","Microcystin-YR, Particulate",ug/L,,,0.01,0.02,ND,SCR,VAC,Scr,Retrieved SPATT #2,filter paper,,"HT.  Result from re-anal for confirmation.  Cpd hi in LCS/D RPD.  Screening level analysis.  CCV outside control limits.  QAO: LCS HT >3X, verified against method criteria",WQ,SD_Cyano_QAPP_2013,RWQCB9,,Water_Grab,32.770214,-117.2388229,Not Recorded,0000-00-00,Not Applicable,"FieldFiltered, LabFrozen",9/4/2013 0:00,"Mekebri, et al., 2009",11/4/2013,11/5/2013,1,,DFW-WPCL,DFW-WPCL,"A,MD",,,,,,,,,,,,,,,,,San Diego,73,San Diego,9,,,,,,,Mission Bay,
Surface Water Ambient Monitoring Program,SWAMP RWB9 Monitoring,RWB9 Cyanobacteria 2013,San Diego River Estuary,907SDRVES,9/4/2013,9:00:00,AA1,0.1,m,Integrated,1,1,WPCL_L-577-13MCY_B2_W_CYTOX,L-577-13-23,samplewater,"Mekebri, et al., 2009","Microcystin-YR, Particulate",ug/L,,,0.01,0.02,ND,SCR,VAC,Scr,Retrieved SPATT #2,filter paper,,"Diln.  HT.  Result from re-anal for confirmation.  Cpd hi in LCS/D RPD.  Screening level analysis.  CCV outside control limits. QAO: verified against method criteria, LCS HT >3X",WQ,SD_Cyano_QAPP_2013,RWQCB9,,Water_Grab,32.7607,-117.2113342,Not Recorded,0000-00-00,Not Applicable,"FieldFiltered, LabFrozen",9/4/2013 0:00,"Mekebri, et al., 2009",11/5/2013,11/5/2013,1,,DFW-WPCL,DFW-WPCL,"A,MD",,,,,,,,,,,,,,,,,San Diego,73,San Diego,9,,,,,Mission Valley-San Diego River,1.80703E+11,,
Surface Water Ambient Monitoring Program,SWAMP RWB9 Monitoring,RWB9 Cyanobacteria 2013,San Diego Bay near Naval Training Center,908SDBNTC,9/5/2013,12:45:00,AA1,0.1,m,Integrated,1,1,WPCL_L-517-13MCY_W_CYTOX,L-517-13-14,samplewater,"Mekebri, et al., 2009","Microcystin-YR, Particulate",ug/L,,,0.01,0.02,ND,None,VAC,Com,Retrieved SPATT #2,filter paper,,All samples screened for Anatoxin-A and Microcystin-LF. QAO: verified against method criteria,WQ,SD_Cyano_QAPP_2013,RWQCB9,,Water_Grab,32.740898,-117.2090683,Not Recorded,0000-00-00,Not Applicable,"FieldFiltered, LabFrozen",9/5/2013 0:00,"Mekebri, et al., 2009",10/31/2013,3/7/2014,1,,DFW-WPCL,DFW-WPCL,A,,,,,,,,,,,,,,,,,San Diego,73,San Diego,9,,,,,Americas Cup Harbor-San Diego Bay,1.80703E+11,,
Surface Water Ambient Monitoring Program,SWAMP RWB9 Monitoring,RWB9 Cyanobacteria 2013,San Diego Bay near Sweetwater,908SDBYSW,9/5/2013,11:30:00,AA1,0.1,m,Integrated,1,1,WPCL_L-577-13MCY_B2_W_CYTOX,L-577-13-28,samplewater,"Mekebri, et al., 2009","Microcystin-YR, Particulate",ug/L,,,0.01,0.02,ND,SCR,VAC,Scr,"SPATT #2 retrieved 9/6/2013, when tide was lower",filter paper,,"Diln.  HT.  Result from re-anal for confirmation.  Cpd hi in LCS/D RPD.  Screening level analysis.  CCV outside control limits. QAO: verified against method criteria, LCS HT >3X",WQ,SD_Cyano_QAPP_2013,RWQCB9,,Water_Grab,32.647964,-117.1119156,Not Recorded,0000-00-00,Not Applicable,"FieldFiltered, LabFrozen",9/5/2013 0:00,"Mekebri, et al., 2009",11/5/2013,11/5/2013,1,,DFW-WPCL,DFW-WPCL,"A,MD",,,,,,,,,,,,,,,,,San Diego,73,San Diego,9,,,,,Rice Canyon-Sweetwater River,1.80703E+11,,
Surface Water Ambient Monitoring Program,SWAMP RWB9 Monitoring,RWB9 Cyanobacteria 2013,Lake Henshaw,903PLH214,9/9/2013,10:00:00,AA1,0.1,m,Integrated,1,1,WPCL_L-577-13MCY_B1_W_CYTOX,L-577-13-6,samplewater,"Mekebri, et al., 2009","Microcystin-YR, Particulate",ug/L,,,0.01,0.02,ND,SCR,VAC,Scr,Retrieved SPATT #2,filter paper,,"HT.  Result from re-anal for confirmation.  Cpd hi in LCS/D RPD.  Screening level analysis.  CCV outside control limits.  QAO: LCS HT >3X, verified against method criteria",WQ,SD_Cyano_QAPP_2013,RWQCB9,,Water_Grab,33.241451,-116.746727,Not Recorded,0000-00-00,Not Applicable,"FieldFiltered, LabFrozen",9/9/2013 0:00,"Mekebri, et al., 2009",11/4/2013,11/5/2013,1,,DFW-WPCL,DFW-WPCL,"A,MD",,,,,,,,,,,,,,,,,SAN DIEGO,73,San Diego,9,,,,,,,,
Surface Water Ambient Monitoring Program,SWAMP RWB9 Monitoring,RWB9 Cyanobacteria 2013,Cuyamaca Reservoir,907CUYRES,9/10/2013,9:30:00,AA1,0.1,m,Integrated,1,1,WPCL_L-517-13MCY_W_CYTOX,L-517-13-7,samplewater,"Mekebri, et al., 2009","Microcystin-YR, Particulate",ug/L,,,0.01,0.02,ND,None,VAC,Com,SPATT #2 missing,filter paper,,All samples screened for Anatoxin-A and Microcystin-LF. QAO: verified against method criteria,WQ,SD_Cyano_QAPP_2013,RWQCB9,,Water_Grab,32.988632,-116.5822601,Not Recorded,0000-00-00,Not Applicable,"FieldFiltered, LabFrozen",9/10/2013 0:00,"Mekebri, et al., 2009",10/31/2013,3/7/2014,1,,DFW-WPCL,DFW-WPCL,A,,,,,,,,,,,,,,,,,San Diego,73,San Diego,9,,,,,,,,
Surface Water Ambient Monitoring Program,SWAMP RWB9 Monitoring,RWB9 Cyanobacteria 2013,Tijuana River Estuary,911TJRVES,9/11/2013,10:00:00,AA1,0.1,m,Integrated,1,1,WPCL_L-577-13MCY_B2_W_CYTOX,L-577-13-32,samplewater,"Mekebri, et al., 2009","Microcystin-YR, Particulate",ug/L,,,0.01,0.02,ND,SCR,VAC,Scr,Retrieved SPATT #2,filter paper,,"Diln.  HT.  Result from re-anal for confirmation.  Cpd hi in LCS/D RPD.  Screening level analysis.  CCV outside control limits. QAO: verified against method criteria, LCS HT >3X",WQ,SD_Cyano_QAPP_2013,RWQCB9,,Water_Grab,32.557194,-117.1190643,Not Recorded,0000-00-00,Not Applicable,"FieldFiltered, LabFrozen",9/11/2013 0:00,"Mekebri, et al., 2009",11/5/2013,11/5/2013,1,,DFW-WPCL,DFW-WPCL,"A,MD",,,,,,,,,,,,,,,,,San Diego,73,San Diego,9,,,,,Tijuana River-Frontal Pacific Ocean,1.80703E+11,,
Surface Water Ambient Monitoring Program,SWAMP RWB9 Monitoring,RWB9 Cyanobacteria 2013,Lower Otay Reservoir,910PLO182,9/16/2013,7:30:00,AA1,0.1,m,Integrated,1,1,WPCL_L-577-13MCY_B2_W_CYTOX,L-577-13-29,samplewater,"Mekebri, et al., 2009","Microcystin-YR, Particulate",ug/L,,,0.01,0.02,ND,SCR,VAC,Scr,"Retieved SPATT #2, but it was torn. Dan Daft collected Quagga mussels fromt hsi site to use as back-up for analyses.",filter paper,,"Diln.  HT.  Result from re-anal for confirmation.  Cpd hi in LCS/D RPD.  Screening level analysis.  CCV outside control limits. QAO: verified against method criteria, LCS HT >3X",WQ,SD_Cyano_QAPP_2013,RWQCB9,,Water_Grab,32.61935,-116.9162521,Not Recorded,0000-00-00,Not Applicable,"FieldFiltered, LabFrozen",9/16/2013 0:00,"Mekebri, et al., 2009",11/5/2013,11/5/2013,1,,DFW-WPCL,DFW-WPCL,"A,MD",,,,,,,,,,,,,,,,,SAN DIEGO,73,San Diego,9,,,,,,,Lower Otay Reservoir,
Surface Water Ambient Monitoring Program,SWAMP RWB9 Monitoring,RWB9 Cyanobacteria 2013,Morena Reservoir,911PMR110,9/18/2013,10:08:00,AA1,0.1,m,Integrated,1,1,WPCL_L-577-13MCY_B2_W_CYTOX,L-577-13-31,samplewater,"Mekebri, et al., 2009","Microcystin-YR, Particulate",ug/L,1.38,,0.01,0.02,=,SCR,VAC,Scr,"Retrieved SPATT #2 (by dam), also retrieved extra SPATT by dock",filter paper,,"Diln.  HT.  Result from re-anal for confirmation.  Cpd hi in LCS/D RPD.  Screening level analysis.  CCV outside control limits. QAO: verified against method criteria, LCS HT >3X",WQ,SD_Cyano_QAPP_2013,RWQCB9,,Water_Grab,32.686001,-116.5372772,Not Recorded,0000-00-00,Not Applicable,"FieldFiltered, LabFrozen",9/18/2013 0:00,"Mekebri, et al., 2009",11/5/2013,11/5/2013,1,,DFW-WPCL,DFW-WPCL,"A,MD",,,,,,,,,,,,,,,,,SAN DIEGO,73,San Diego,9,,,,,,,,
Surface Water Ambient Monitoring Program,SWAMP RWB9 Monitoring,RWB9 Cyanobacteria 2013,Lake Miramar,906PLM142,9/19/2013,9:00:00,AA1,0.1,m,Integrated,1,1,WPCL_L-577-13MCY_B2_W_CYTOX,L-577-13-21,samplewater,"Mekebri, et al., 2009","Microcystin-YR, Particulate",ug/L,,,0.01,0.02,ND,SCR,VAC,Scr,Retrieved SPATT #2,filter paper,,"Diln.  HT.  Result from re-anal for confirmation.  Cpd hi in LCS/D RPD.  Screening level analysis.  CCV outside control limits. QAO: verified against method criteria, LCS HT >3X",WQ,SD_Cyano_QAPP_2013,RWQCB9,,Water_Grab,32.916382,-117.0972672,Not Recorded,0000-00-00,Not Applicable,"FieldFiltered, LabFrozen",9/19/2013 0:00,"Mekebri, et al., 2009",11/5/2013,11/5/2013,1,,DFW-WPCL,DFW-WPCL,"A,MD",,,,,,,,,,,,,,,,,SAN DIEGO,73,San Diego,9,,,,,,,,
Surface Water Ambient Monitoring Program,SWAMP RWB9 Monitoring,RWB9 Cyanobacteria 2013,Lake Hodges,905PLH070,9/20/2013,9:30:00,AA1,0.1,m,Integrated,1,1,WPCL_L-577-13MCY_B1_W_CYTOX,L-577-13-14,samplewater,"Mekebri, et al., 2009","Microcystin-YR, Particulate",ug/L,,,0.01,0.02,ND,SCR,VAC,Scr,Retrieved SPATT #2,filter paper,,"HT.  Result from re-anal for confirmation.  Cpd hi in LCS/D RPD.  Screening level analysis.  CCV outside control limits.  QAO: LCS HT >3X, verified against method criteria",WQ,SD_Cyano_QAPP_2013,RWQCB9,,Water_Grab,33.06097,-117.1062469,Not Recorded,0000-00-00,Not Applicable,"FieldFiltered, LabFrozen",9/20/2013 0:00,"Mekebri, et al., 2009",11/4/2013,11/5/2013,1,,DFW-WPCL,DFW-WPCL,"A,MD",,,,,,,,,,,,,,,,,San Diego,73,San Diego,9,,,,,,,,
Surface Water Ambient Monitoring Program,SWAMP RWB9 Monitoring,RWB9 Cyanobacteria 2013,Vail Lake,902TV0111,9/26/2013,9:00:00,AA1,0.1,m,Integrated,1,1,WPCL_L-577-13MCY_B1_W_CYTOX,L-577-13-3,samplewater,"Mekebri, et al., 2009","Microcystin-YR, Particulate",ug/L,,,0.01,0.02,ND,SCR,VAC,Scr,Retrieved SPATT #2,filter paper,,"HT.  Result from re-anal for confirmation.  Cpd hi in LCS/D RPD.  Screening level analysis.  CCV outside control limits.  QAO: LCS HT >3X, verified against method criteria",WQ,SD_Cyano_QAPP_2013,RWQCB9,,Water_Grab,33.490898,-116.9710464,Not Recorded,0000-00-00,Not Applicable,"FieldFiltered, LabFrozen",9/26/2013 0:00,"Mekebri, et al., 2009",11/4/2013,11/5/2013,1,,DFW-WPCL,DFW-WPCL,"A,MD",,,,,,,,,,,,,,,,,Riverside,65,San Diego,9,,,,,,,,
Surface Water Ambient Monitoring Program,SWAMP RWB9 Monitoring,RWB9 Cyanobacteria 2016,Otay River Mid-slough,910OTCYNM,8/15/2016,10:30:00,AA1,-88,m,Grab,1,1,WPCL_L-631-16MCY_W_CYTOX,L-632-16-04,samplewater,WPCL SOP LC-065,"Microcystin-YR, Particulate",ug/L,-0.005,,0.005,0.01,ND,SCR,"VAC,VQI",Rej,,filter sample,,"CCV hi, no bias, data ND so no affect.  CCV hi, hi bias cause affect.holding time violation.Result from re-anal.LCS/D good.  QA/DM:screeing,missing QC samples,failed MQOs           ",WQ,SD_Cyano_QAPP_2013,RWQCB9,,Water_Grab,32.588039,-117.1057434,Not Recorded,0000-00-00,Not Applicable,"FieldFrozen, LabFiltered",8/15/2016 0:00,EPA 3535,12/9/2016,1/18/2017,1,,DFW-WPCL,DFW-WPCL,"A,MD",,,,,,,,,,,,,,,,,San Diego,73,San Diego,9,,,,,Telegraph Canyon-Frontal San Diego Bay,1.80703E+11,,
Surface Water Ambient Monitoring Program,SWAMP RWB9 Monitoring,RWB9 Cyanobacteria 2016,"Otay River Open, San Diego Bay",910OTCYNO,8/15/2016,9:00:00,AA1,-88,m,Grab,1,1,WPCL_L-631-16MCY_W_CYTOX,L-632-16-01,samplewater,WPCL SOP LC-065,"Microcystin-YR, Particulate",ug/L,-0.005,,0.005,0.01,ND,SCR,"VAC,VQI",Rej,,filter sample,,"CCV hi, no bias, data ND so no affect.  CCV hi, hi bias cause affect.holding time violation.Result from re-anal.LCS/D good.  QA/DM:screeing,missing QC samples,failed MQOs           ",WQ,SD_Cyano_QAPP_2013,RWQCB9,,Water_Grab,32.602749,-117.1173096,Not Recorded,0000-00-00,Not Applicable,"FieldFrozen, LabFiltered",8/15/2016 0:00,EPA 3535,12/9/2016,1/18/2017,1,,DFW-WPCL,DFW-WPCL,"A,MD",,,,,,,,,,,,,,,,,San Diego,73,San Diego,9,,,,,Americas Cup Harbor-San Diego Bay,1.80703E+11,,
Surface Water Ambient Monitoring Program,SWAMP RWB9 Monitoring,RWB9 Cyanobacteria 2016,Los Penasquitos Mid-slough,906LPCYNM,8/15/2016,18:30:00,AA1,-88,m,Grab,1,1,WPCL_L-631-16MCY_W_CYTOX,L-631-16-01,samplewater,WPCL SOP LC-065,"Microcystin-YR, Particulate",ug/L,-0.005,,0.005,0.01,ND,SCR,"VAC,VQI",Rej,,filter sample,,"CCV hi, no bias, data ND so no affect.  CCV hi, hi bias cause affect.holding time violation.Result from re-anal.LCS/D good.  QA/DM:screeing,missing QC samples,failed MQOs           ",WQ,SD_Cyano_QAPP_2013,RWQCB9,,Water_Grab,32.930069,-117.2468491,Not Recorded,0000-00-00,Not Applicable,"FieldFrozen, LabFiltered",8/15/2016 0:00,EPA 3535,12/9/2016,1/18/2017,1,,DFW-WPCL,DFW-WPCL,"A,MD",,,,,,,,,,,,,,,,,San Diego,73,San Diego,9,,,,,Carmel Valley-Poway Creek,1.80703E+11,,
Surface Water Ambient Monitoring Program,SWAMP RWB9 Monitoring,RWB9 Cyanobacteria 2016,Los Penasquitos Open Lagoon,906LPCYNO,8/15/2016,19:20:00,AA1,-88,m,Grab,1,1,WPCL_L-631-16MCY_W_CYTOX,L-632-16-14,samplewater,WPCL SOP LC-065,"Microcystin-YR, Particulate",ug/L,-0.005,,0.005,0.01,ND,"H,PJM","VAC,VQI",Rej,,filter sample,,"CCV hi, no bias, data ND so no affect.  CCV hi, hi bias cause affect.holding time violation.Result from re-anal.LCS/D good.  QA/DM:screeing,missing QC samples,failed MQOs           ",WQ,SD_Cyano_QAPP_2013,RWQCB9,,Water_Grab,32.934471,-117.259407,Not Recorded,0000-00-00,Not Applicable,"FieldFrozen, LabFiltered",8/15/2016 0:00,EPA 3535,12/9/2016,1/24/2017,1,,DFW-WPCL,DFW-WPCL,"A,MD",,,,,,,,,,,,,,,,,San Diego,73,San Diego,9,,,,,Mission Beach-Frontal Pacific Ocean,1.80703E+11,,
Surface Water Ambient Monitoring Program,SWAMP RWB9 Monitoring,RWB9 Cyanobacteria 2016,Sweetwater River Mid-slough,909SWCYNM,8/15/2016,14:15:00,AA1,-88,m,Grab,1,1,WPCL_L-631-16MCY_W_CYTOX,L-632-16-10,samplewater,WPCL SOP LC-065,"Microcystin-YR, Particulate",ug/L,-0.005,,0.005,0.01,ND,"H,PJM","VAC,VQI",Rej,,filter sample,,"CCV hi, no bias, data ND so no affect.  CCV hi, hi bias cause affect.holding time violation.Result from re-anal.LCS/D good.  QA/DM:screeing,missing QC samples,failed MQOs           ",WQ,SD_Cyano_QAPP_2013,RWQCB9,,Water_Grab,32.6586,-117.0818863,Not Recorded,0000-00-00,Not Applicable,"FieldFrozen, LabFiltered",8/15/2016 0:00,EPA 3535,12/9/2016,1/23/2017,1,,DFW-WPCL,DFW-WPCL,"A,MD",,,,,,,,,,,,,,,,,San Diego,73,San Diego,9,,,,,Rice Canyon-Sweetwater River,1.80703E+11,,
Surface Water Ambient Monitoring Program,SWAMP RWB9 Monitoring,RWB9 Cyanobacteria 2016,"Sweetwater River Open, San Diego Bay",909SWCYNO,8/15/2016,12:20:00,AA1,-88,m,Grab,1,1,WPCL_L-631-16MCY_W_CYTOX,L-632-16-07,samplewater,WPCL SOP LC-065,"Microcystin-YR, Particulate",ug/L,-0.005,,0.005,0.01,ND,"H,PJM","VAC,VQI",Rej,,filter sample,,"CCV hi, no bias, data ND so no affect.  CCV hi, hi bias cause affect.holding time violation.Result from re-anal.LCS/D good.  QA/DM:screeing,missing QC samples,failed MQOs           ",WQ,SD_Cyano_QAPP_2013,RWQCB9,,Water_Grab,32.649651,-117.1085281,Not Recorded,0000-00-00,Not Applicable,"FieldFrozen, LabFiltered",8/15/2016 0:00,EPA 3535,12/9/2016,1/23/2017,1,,DFW-WPCL,DFW-WPCL,"A,MD",,,,,,,,,,,,,,,,,San Diego,73,San Diego,9,,,,,Paradise Creek-Frontal San Diego Bay,1.80703E+11,,
Surface Water Ambient Monitoring Program,SWAMP RWB9 Monitoring,RWB9 Cyanobacteria 2016,Sweetwater River Upstream,909SWCYNU,8/15/2016,15:50:00,AA1,-88,m,Grab,1,1,WPCL_L-631-16MCY_W_CYTOX,L-632-16-13,samplewater,WPCL SOP LC-065,"Microcystin-YR, Particulate",ug/L,-0.005,,0.005,0.01,ND,"H,PJM","VAC,VQI",Rej,,filter sample,,"CCV hi, no bias, data ND so no affect.  CCV hi, hi bias cause affect.holding time violation.Result from re-anal.LCS/D good.  QA/DM:screeing,missing QC samples,failed MQOs           ",WQ,SD_Cyano_QAPP_2013,RWQCB9,,Water_Grab,32.650471,-117.0639267,Not Recorded,0000-00-00,Not Applicable,"FieldFrozen, LabFiltered",8/15/2016 0:00,EPA 3535,12/9/2016,1/24/2017,1,,DFW-WPCL,DFW-WPCL,"A,MD",,,,,,,,,,,,,,,,,San Diego,73,San Diego,9,,,,,Rice Canyon-Sweetwater River,1.80703E+11,,
Surface Water Ambient Monitoring Program,SWAMP RWB3 CCAMP Coastal Lagoons,RWB3_Lagoons_2016,Elkhorn Slough @ Kirby Park,306ELK,8/23/2016,14:40:00,OpenWater,0.1,m,Grab,1,1,WPCL_L-504-16MCY_W_CYTOX,L-504-16-03,samplewater,WPCL SOP LC-065,"Microcystin-YR, Particulate",ug/L,-0.104,,0.104,0.4,ND,None,"VAC,VQI",Scr,,,,"QA/DM:Screening,missing QC samples, fraction not recorded",WQ,CCAMP_Field_2014,RWQCB3,,Water_Grab,36.840374,-121.7439041,Not Recorded,0000-00-00,Not Applicable,LabFiltered,10/6/2016 0:00,EPA 3535,10/6/2016,10/15/2016,1,,DFW-WPCL,DFW-WPCL,A,,,,,,,,,,,,,,,,,Monterey,53,Central Coast,3,,,,,,,,
Surface Water Ambient Monitoring Program,SWAMP RWB3 CCAMP Coastal Lagoons,RWB3_Lagoons_2016,Elkhorn Slough Upper near RR tracks,306ELKERD,8/23/2016,13:30:00,OpenWater,0.1,m,Grab,1,1,WPCL_L-504-16MCY_W_CYTOX,L-504-16-04,samplewater,WPCL SOP LC-065,"Microcystin-YR, Particulate",ug/L,-0.104,,0.104,0.4,ND,None,"VAC,VQI",Scr,Approximately 150m downstream from RR bridge,,,"QA/DM:Screening,missing QC samples, fraction not recorded",WQ,CCAMP_Field_2014,RWQCB3,,Water_Grab,36.856594,-121.7583008,Individual Collection by hand,0000-00-00,,LabFiltered,10/6/2016 0:00,EPA 3535,10/6/2016,10/15/2016,1,,DFW-WPCL,DFW-WPCL,A,,,,,,,,,,,,,,,,,Monterey,53,Central Coast,3,,,,,,,,
Surface Water Ambient Monitoring Program,SWAMP RWB3 CCAMP Coastal Lagoons,RWB3_Lagoons_2016,Salinas River Estuary  Upper near RR bridge,309SAL00U,8/23/2016,11:30:00,OpenWater,0.1,m,Grab,1,1,WPCL_L-504-16MCY_W_CYTOX,L-504-16-02,samplewater,WPCL SOP LC-065,"Microcystin-YR, Particulate",ug/L,-0.104,,0.104,0.4,ND,None,"VAC,VQI",Scr,Open water near HWY Bridge    Heavy algae cover,,,"QA/DM:Screening,missing QC samples, fraction not recorded",WQ,CCAMP_Field_2014,RWQCB3,,Water_Grab,36.731434,-121.7820663,Individual Collection by hand,0000-00-00,,LabFiltered,10/6/2016 0:00,EPA 3535,10/6/2016,10/15/2016,1,,DFW-WPCL,DFW-WPCL,A,,,,,,,,,,,,,,,,,Monterey,53,Central Coast,3,,,,,,,,
Surface Water Ambient Monitoring Program,SWAMP RWB3 CCAMP Coastal Lagoons,RWB3_Lagoons_2016,Salinas River Estuary Lower near Old Salinas River Flapgate,309SAL00L,8/23/2016,9:55:00,OpenWater,0.1,m,Grab,1,1,WPCL_L-504-16MCY_W_CYTOX,L-504-16-01,samplewater,WPCL SOP LC-065,"Microcystin-YR, Particulate",ug/L,-0.104,,0.104,0.4,ND,None,"VAC,VQI",Scr,,,,"QA/DM:Screening,missing QC samples, fraction not recorded",WQ,CCAMP_Field_2014,RWQCB3,,Water_Grab,36.74931,-121.8015976,Individual Collection by hand,0000-00-00,,LabFiltered,10/6/2016 0:00,EPA 3535,10/6/2016,10/15/2016,1,,DFW-WPCL,DFW-WPCL,A,,,,,,,,,,,,,,,,,Monterey,53,Central Coast,3,,,,,,,,
Surface Water Ambient Monitoring Program,SWAMP RWB3 CCAMP Coastal Lagoons,RWB3_Lagoons_2016,Pajaro River Estuary upper near Trafton Road,305PJE00U,8/24/2016,13:00:00,Bank,0.1,m,Grab,1,1,WPCL_L-504-16MCY_W_CYTOX,L-509-16-02,samplewater,WPCL SOP LC-065,"Microcystin-YR, Particulate",ug/L,-0.104,,0.104,0.4,ND,None,"VAC,VQI",Scr,Sampled on a rising tide and with actively increasing salinity,,,"QA/DM:Screening,missing QC samples, fraction not recorded",WQ,CCAMP_Field_2014,RWQCB3,,Water_Grab,36.861172,-121.8003998,Individual Collection by hand,0000-00-00,,LabFiltered,10/6/2016 0:00,EPA 3535,10/6/2016,10/15/2016,1,,DFW-WPCL,DFW-WPCL,A,,,,,,,,,,,,,,,,,Monterey,53,Central Coast,3,,,,,,,,
Surface Water Ambient Monitoring Program,SWAMP RWB3 CCAMP Coastal Lagoons,RWB3_Lagoons_2016,Old Salinas River @ Sandholdt Bridge,306SAS,8/24/2016,11:00:00,Midchannel,0.1,m,Grab,1,1,WPCL_L-504-16MCY_W_CYTOX,L-509-16-04,samplewater,WPCL SOP LC-065,"Microcystin-YR, Particulate",ug/L,-0.104,,0.104,0.4,ND,None,"VAC,VQI",Scr,,,,"QA/DM:Screening,missing QC samples, fraction not recorded",WQ,CCAMP_Field_2014,RWQCB3,,Water_Grab,36.800301,-121.7866974,Individual Collection by hand,0000-00-00,,LabFiltered,10/6/2016 0:00,EPA 3535,10/6/2016,10/15/2016,1,,DFW-WPCL,DFW-WPCL,A,,,,,,,,,,,,,,,,,Monterey,53,Central Coast,3,,,,,,,,
Surface Water Ambient Monitoring Program,SWAMP RWB3 CCAMP Coastal Lagoons,RWB3_Lagoons_2016,"Pajaro River Estuary Lower, below confluence with Watsonville Slough",305PJE00L,8/24/2016,14:15:00,Bank,0.1,m,Grab,1,1,WPCL_L-504-16MCY_W_CYTOX,L-509-16-01,samplewater,WPCL SOP LC-065,"Microcystin-YR, Particulate",ug/L,-0.104,,0.104,0.4,ND,None,"VAC,VQI",Scr,Strong current moving upstream,,,"QA/DM:Screening,missing QC samples, fraction not recorded",WQ,CCAMP_Field_2014,RWQCB3,,Water_Grab,36.851601,-121.8080673,Individual Collection by hand,0000-00-00,,LabFiltered,10/6/2016 0:00,EPA 3535,10/6/2016,10/15/2016,1,,DFW-WPCL,DFW-WPCL,A,,,,,,,,,,,,,,,,,Monterey,53,Central Coast,3,,,,,,,,
